Timestamp,Algorithm,Grammar,String name,String,Characters,Tokens,Outcome,Status,CPUs,Tok/s,Desc,GSS N,GSS E,Pop,SPPF S/I,SPPF P,SPPF E,Ambig,Heap,Heap/tok,Exact,Exact/tok,Tables,Tables/tok,Pool,Pool/tok,H0,H1,H2,H3,H4+
2023-10-29 20:55:13,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b50.str,'bbbbbbbbbb',50,51,Accept,Good,,463.64,30903,252,18935,6176,5100,63850,188950,2352,9261160,181591.37
2023-10-29 20:55:13,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b50.str,'bbbbbbbbbb',50,51,Accept,Good,,1085.11,30903,252,18935,6176,5100,63850,188950,2352,936,18.35,1340937,26292.88,65476287,1283848.76,3138744,61544.00,25900467,88330,14538,803,456,
2023-10-29 20:55:13,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b50.str,'bbbbbbbbbb',50,51,Accept,Good,,467.89,30903,252,18935,6176,5100,63850,188950,2352,9261160,181591.37
2023-10-29 20:55:14,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b50.str,'bbbbbbbbbb',50,51,Accept,Good,,1085.11,30903,252,18935,6176,5100,63850,188950,2352,936,18.35,1340937,26292.88,65476287,1283848.76,3138744,61544.00,25900467,88330,14538,803,456,
2023-10-29 20:55:14,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b50.str,'bbbbbbbbbb',50,51,Accept,Good,,463.64,30903,252,18935,6176,5100,63850,188950,2352,9261160,181591.37
2023-10-29 20:55:15,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b50.str,'bbbbbbbbbb',50,51,Accept,Good,,1085.11,30903,252,18935,6176,5100,63850,188950,2352,936,18.35,1340937,26292.88,65476287,1283848.76,3138744,61544.00,25900467,88330,14538,803,456,
2023-10-29 20:55:15,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b50.str,'bbbbbbbbbb',50,51,Accept,Good,,463.64,30903,252,18935,6176,5100,63850,188950,2352,9261160,181591.37
2023-10-29 20:55:15,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b50.str,'bbbbbbbbbb',50,51,Accept,Good,,1085.11,30903,252,18935,6176,5100,63850,188950,2352,936,18.35,1340937,26292.88,65476287,1283848.76,3138744,61544.00,25900467,88330,14538,803,456,
2023-10-29 20:55:16,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b50.str,'bbbbbbbbbb',50,51,Accept,Good,,463.64,30903,252,18935,6176,5100,63850,188950,2352,9261160,181591.37
2023-10-29 20:55:16,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b50.str,'bbbbbbbbbb',50,51,Accept,Good,,1085.11,30903,252,18935,6176,5100,63850,188950,2352,936,18.35,1340937,26292.88,65476287,1283848.76,3138744,61544.00,25900467,88330,14538,803,456,
